text,title
Prime Minister Narendra Modi is on a visit to Gujarat today. Also Prime Minister Narendra Modi is on a visit to Gujarat. 9 kg of lethal chemical (Fentanyl) has been seized from an illegal laboratory in Indore. Also Prime Minister Narendra Modi is in Gujarat today. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat. Prime Minister Narendra Modi is in Gujarat.,News @06 PM: Important news including the seizure of a chemical with the potential to kill 5 million people
"Jamnagar, 16th December 2020, Wednesday: A business youth living in Motapir Chowk area of Jamnagar was fatally attacked and tried for murder yesterday morning in Mandvi Tower area due to old enmity. Police have booked four persons under sections of attempt to murder, and have launched a search for the four accused. The details of the complaint are as follows: Saleem Ummarbhai Sanghar, a 43-year-old business man living in front of Dargah of Motapir Chowk Syed Ali Pir in Jamnagar, came to have breakfast in Mandvi Tower area yesterday morning. During which four unidentified persons hit him with sharp-edged weapons and fatally assaulted him, leading to him being admitted to GG Hospital for treatment. After the incident of the same attack, the police launched an investigation, and four persons have been booked for attempt to murder.",Four men have been charged with attempted murder in connection with the fatal attack on a businessman in Jamnagar.
"In view of the 2019 Lok Sabha elections, the Modi government has given a big gift to the farmers. The center has increased the support prices of kharif crops. The center has increased the support prices of grain crops by Rs 200. Today in the cabinet meeting, the government has decided to increase the MSP (minimum support price) of kharif crops. The central government has announced new prices of support crops. But as soon as the price of support is announced, now the dispute has also started. BJP's Water Supply and Village Housing Minister Kunwarji Bavaliya said that the price of support has been announced a little late. But the farmers have got the expected price. At the same time, Cong MLA and Kisan leader Harshad Ribadiya also countered that the farmers are not getting any benefit from the increase in the price of support. But the BJP's farmers are benefiting. Notably, last year the MSP of normal grade grain crops was Rs 1,550 per quintal. Earlier within a year, the UPA government had increased the support prices by a record amount of Rs 155.","After becoming a minister, Kunvarji Bavaliya made an important statement about the support price"
"France has passed a new law to combat anorexia. Fashion models will now have to submit a certified certificate from a doctor, which will give information about the model's health. This information has special importance to the mass index, which is the standard for checking the correct length and weight accordingly. Similarly, a picture made better with digital technology will also have to be labeled about it. Marisol Touren, the Minister of Social and Health in the French government, has said in his statement on this issue that standard and fake pictures make young people suffer from depression and affect their confidence. In the old framework of this law, minimum BMI was mentioned, then models performed. But in this bill, BMI doctors have been given the right to determine. Companies violating this law can be fined up to 75 thousand euros with a jail term of up to six months.","Thin waistline, modeling in Mana Hai, France"
"Kangana Ranaut is playing the role of a Gujarati woman in Simran, which released today. The trailer and teaser of this film have created a good curiosity among the people that people want to see this film. What is the story? Simran is a girl who does not believe in any bondage of the society and lives independently. She goes on a date with her boyfriend despite divorce. Simran has a bad habit and is a thief and a gambler. She cannot live without it. She is seen in many shades of Kangana's character in the film. She adjusts to every situation in the film and does not take tension. Though she is caught by the police once due to theft and gambling addiction, she also runs away from the police. Will Simran find a boy of her type who can get her out of bad habit?",Simran: Is Jaitley Gazi that old or not? Read the review before you go.
"Chikhali, Dec 29: A truck cleaner was killed after his truck rammed into a Piago rickshaw on the national highway passing through Chikhali taluka. According to the information received, the cleaner of the truck (No. GJ03-Y-909R), Jitubhai Jorrabhai Vaghela, was crossing the road in front of Rajwadi Kathiawadi Hotel near Chikhli on the national highway in the early hours of Thursday when he was taking a jack on the opposite side.","Truck cleaner run over by rickshaw near Chikhli, dies"
"The Dhansura police, however, solved the murder case by opening a probe. The body of the deceased was found murdered ten days ago in Butal village of Dhansura. The body was buried near Butala in the love affair of the deceased. Then to destroy the evidence, the decomposed body was pulled out and dismembered. Different parts of the decomposed body were thrown into different wells. The police have arrested the person who helped in this case. The Dhansura police have carried out an operation to nab the two while the husband and wife are absconding. The case of Jitubhai Desai Talpada (a minor in Phulmali village of Anand district) was arrested ten days ago in Butal village.",Youth murdered by uncle for having extra-marital affair with niece
"A British Transport Police (BTP) officer was involved in a bath with three terrorists with only sticks. The police officer's brazen act after Saturday night's attack on London Bridge is known to all. People were being crushed under vans with the terror attack on London Bridge. The officer was among the first to arrive at the scene. The officer only had a stick as a weapon. The police officer made efforts to stop the terrorists, but the terrorists stabbed him in the face, hands and legs. To this, the senior BTP officer said that the officer has been hospitalised for treatment. When I went to meet him, he narrated the whole incident last night. He showed great courage in such a dangerous situation. Others present at the scene also showed courage and came forward to help him. The officer further said that his condition is still serious, yet he told us the details of the clashes with the attackers. Even though he has not shown the courage to join the BTP in two years.","British police officer suffocates three terrorists with just a stick, suffers knife wounds"
"Anand, September 25, 2020: The Akhil Bharatiya Vidyarthi Parishad, Anand wing of Sardar Patel University, Vallabhbhai Vidyanagar today staged a protest at the university demanding on-demand examinations for all semesters of undergraduate courses and submitted a memorandum to the Vice-Chancellor of the university.",Protest if all semesters of undergraduate on-demand exams are not held
"The COVID-19 pandemic has also kept devotees physically away from the Lord. Festivals have seen an unprecedented decline in the number of pilgrims. The number of pilgrims has also dried up. Somnath to Dwarkadheesh and Ambaji to Dakor Ranchhodraji temples have received only 10 per cent of the amount received last year. But there is one devotee from Indore in the temple in Ambaji who has donated Rs 11 lakh in Ambaji even in the difficult situation of lockdown and Corona. As per the information received, in the pilgrimage Ambaji, Rs 11 lakh has been donated by the devotees of Indore. Gold umbrella worth Rs 11 lakh has been donated by the devotees of Indore to Ambaji temple in the mother's womb. Gold umbrella has been offered in Ambaji temple.","Who says that the flow of charity dried up in Ambaji during the Corona period?, Devotees of Indore offered a diamond-studded gold umbrella"
"News18 Gujarati: Prime Minister Modi will hold a rally in Andhra Pradesh on Sunday, February 10. This is the first meeting of Prime Minister Modi after the rift between the ruling party Telugu Desam Party and the BJP. The BJP is pushing hard to make the rally a success, while the Telugu Desam Party is planning to hold a state-wide protest. Amid this political development, anti-Modi hoardings are seen on Saturday evening with the slogan 'Modi ek bhool', 'Modi never Modi'. Though no party's name is written on these posters, political pundits are insinuating this poster against the ruling party. Discussing Prime Minister Modi's visit to Andhra Pradesh, Chandrababu Naidu said that Sunday will be a black day for the state. He suggested TDP workers to oppose the Prime Minister's visit. TDP president Chandrababu Naidu told party workers through a teleconference call that the BJP will reach Guntur airport on Sunday morning to protest against the Centre's betrayal and demand that PM Modi should be removed from the country.",Andhra Pradesh: Hoardings read 'Modi is a mistake' ahead of PM's visit
"In Uttar Pradesh's Pratapgarh district, 14 people were killed in a late-night road accident.","Bolero driver run over by truck, 14 killed"
"Actor Harshvardhan Kapoor, son of actor Anil Kapoor and daughter of actor Saif Ali Khan, Sara Ali Khan, was rumoured to be dating for four months.",Big break-up: Breaking up due to being a love couple in Bollywood
"The country's premier investigating agency CBI special director Rakesh Asthana has been accused of corruption by the opposition after an FIR in an infiltration case, the arrest of DSP Devendra Kumar, and a raid on the CBI office.","PM Modi's role in CBI scam questionable, alleges Congress"
"The Blue Whale game has been banned by the Gujarat government, but this effort may also fail for the government. It is impossible to stop the Blue Whale game from being available on a particular platform. For this game, which is targeted at certain depressed children, cyber experts have also advised parents to reduce the use of the Internet and communicate with the child. It is impossible to stop the game Blue Whale, which causes suicide. A specific link to the Blue Whale game is given through social media, which is used to target frustrated children and induce them to commit suicide. Cyber experts were informed about the Blue Whale, Cyber Theft and Cybercrime in a cyber seminar held for students and police officers at the Forensic Science University.",Did the Blue Whale game really get banned in Gujarat?
"News18 Gujarati: In Bareilly, Uttar Pradesh, the story of a mother who left her two-month-old child to die among rats in anger. She started crying when the rats started eating the child. The woman in the neighbourhood somehow saved the child when she heard his cries. The child was badly bleeding. The child refused to go with the mother. The real story starts from here. The woman in the neighbourhood raised the child and now studies in the third grade. The cruel mother remembered the child after 10 years and she came to pick it up, but the child refused to go home with the real mother. The move was taken by the angry mother. The entire incident is from Richauli, Nawabganj. Where the children of the village were sold with Vikar Mehndi's voice. In 2009, the mother of the real child started a fight with her family over a third thing. In the case of Ati's death, the family started a fight.",Brutal mother leaves two-month-old baby among rats to die
"(PTI) Washington, Nov 24: Newly elected President Joe Biden is considering appointing Federal Reserve Chairman Janet Yellen as the finance minister in a bid to revive a coronavirus-ravaged United States that has shaken the world's largest economy and taken millions of jobs. Janet Yellen's name is expected to be announced soon, US media said. The choice of the finance minister will be the fifth appointment in the Biden administration. If chosen, she will be the first woman to serve as the US secretary of finance. Currently, the Brookings Institution think tank Janet was the chairman of the Reserve Bank from 2014 to 2018 and the White House Council of Economic Advisers from 1997 to 1999. 'Janet Yellen, the first woman to lead the federation, will also be the first woman to lead the central bank of the finance ministry and the White House Council of Economics.'","Janet Yellen, the top US economist, will be Biden's finance minister."
"Sridevi, the first female superstar of Bollywood, died today in Panchmahabut. The actress died in a hotel in Dubai, thousands of kilometers away from India. The actress died suddenly after slipping her feet in the bathroom of the hotel room and drowning in the bathtub. After Sridevi's death, there were many complications in bringing her body to India. A lot of time was spent in the process of autopsy, forensic investigation and public prosecution. During that time, Sridevi's mortal remains were kept in a common mortuary in the United Arab Emirates. But away from any kind of camera glare and the public eye, the authorities helped Sridevi's body to return to India. This person's name is Ashraf Sherry Thamasari. Thamasari is a resident of Kerala state in India. He works to help those who die in the United Arab Emirates to return home. The number of people who have brought her dead bodies to the United Arab Emirates from the bottom of the river till the time of her death, the number of her mortal remains from the mortal remains of the rich till the time of her death, and the number of people who are waiting for her to meet her in the mortal remains of other countries",This Indian helped send Sridevi's mortal remains back to India
"Adyashakti Maa Ambe's Navratri has been eclipsed by Corona. Due to the Corona epidemic, the Gujarat government has issued new guidelines regarding the festivals. This time Khailya has been hit the most. After the decision to stop Navratri in big party plots, today the government has banned all types of Garba, including street garba. At the same time, a big news is coming out about the Ambaji Temple, the legendary pilgrimage place of Maa Ambe in Navratri. In Navratri, Maa Amba's Ambaji Temple will be open for a new day. For this, the temple trust has decided to change the time of visiting Ambaji Temple. Navratri has a special significance, due to which the temple trust will perform aarti on the eighth day at 6 am. Now the temple trust has set the time for the new day in Navratri Maa Archana Ambani Puja and Aarti.","Big news about the legendary pilgrimage Ambaji Temple, will be open for a new day in Navratri, know the whole program"
"The Rander Zone of the Surat Municipal Corporation is currently becoming a red zone for Corona. The Rander Zen area, which has a full residential zone, has 116 positive cases in the last three days. Apart from Pal-Palanpur of Rander Zone, the number of positive cases is expected to increase in the coming days in Varachha A Zone and Udhna Zone. Due to this, the municipal administration will conduct door-to-door surveys in these areas in addition to routine work. The Rander Zone of Surat Municipal Corporation has 116 positive cases in three days. Most of them are in Pal-Palanpur area. With the infection rate in this area being high, the positive cases in this area are likely to increase in the coming days. Similarly, the Kapodra of Varachha A Zone, several areas of Pune Pal Zone and Pandesara of Udhna Zone are also likely to increase in the number of corona positive cases. After the fear of increasing the number of corona cases in the Rander Zone, the municipal corporation has started to conduct a special door-to-door survey in the Rander Zone.","Surat: Corona is on the rise again in the Rander zone, the system started running - started preparations for special action"
"Abu Dhabi: Royal Challengers Bangalore registered an 8-wicket win over Kolkata Knight Riders in IPL-13 with a brilliant bowling performance. Kolkata scored 84 / 8 in 20 overs. Bangalore scored 85 / 2 in 13.3 overs in reply. Mohammed Siraj took 3 / 8, Chahal 2 / 2, while Sundar and Saini took 1 / 1. Royal Challengers Bangalore were unbeaten on 21 and Kohli on 18. Padikkal scored 25 / 16. Aaron Finch top-scored for Kolkata Knight Riders Morgan with 30 / 4. Benton was Siraj's third victim on 10 / 1. Shubman Gill was dismissed by Nitish Rana. Rahul Tripathi was dismissed for 1 / 1. Siraj's captain Eoin Morgan won the toss and elected to bat first. KKR captain Umesh Henry decided to bat first. Kolkata Knight Riders: Chris Gayle, Chris Morris, Nitish Rana, Nitish Tripathi, Rinku Singh, Navdeep Saini, Pawan Negi, Pawan Negi, Pawan Negi, Pawan Negi, Pawan Negi, Pawan Negi, Pawan Negi, Pawan Negi, Pawan Negi, Pawan Negi, Pawan Negi, Pawan Negi, Pawan Negi, Pawan Negi, Pawan Negi, Shivam Mandeep Singh, Pawan Negi, Shivam","IPL 2020: Royal Challengers Bangalore win toss, elect to field"
"New Delhi: Tamil Nadu Chief Minister J Jayalalithaa passed away at Apollo Hospital in Chennai on Monday night. She was under treatment for the last 74 days and suffered a cardiac arrest on Sunday afternoon. Following the news of her death, top leaders and personalities from across the country took to social media to express their condolences and send condolences. President Pranab Mukherjee expressed his heartfelt condolences for J Jayalalithaa and said that her work for Tamil Nadu will be remembered forever. Prime Minister Narendra Modi also tweeted his condolences. The Prime Minister expressed grief over her death, saying that her demise was a great loss to the country's politics. Home Minister Rajnath Singh wrote at the moment that he was mourning the demise of J Jayalalithaa and appealed to people to be patient at the same time.",Nation grieves over Jayalalithaa's death
"Lucknow, Oct 28: The fire of the riots that broke out in Kasganj, Uttar Pradesh, has not been extinguished yet. On Sunday, there were sporadic incidents of violence in Kasganj. As of now, two shops were set on fire in Kasganj. On Sunday morning, the situation in Kasganj was brought under control. The police have so far arrested 112 people. An FIR has been registered against 7 of them. The police have intensified patrolling in the violence-hit areas. Weapons have been recovered in search and combing operations. Police recovered a foreign-made pistol and some bombs from the house of Shakeel, the prime accused in the murder of ABVP worker Chandan Gupta in the clashes on Republic Day. This accused named Shakeel is still on the run. Police have formed a special investigation team to investigate the riots and the murder of his son Chandan Gupta. However, UP DGP OP Singh said that the situation in Kasganj has been brought under control. As of now, two anti-social bullets have been fired in Kasganj. As per the law, I did not use any anti-social video in the past few hours.","Entry of leaders banned in Kasganj, borders sealed, seats formed"
"Filmmaker Vishal Bhardwaj's film 'Rangoon' is being released in cinemas today. The film is set against the backdrop of World War-2. The film is based on the British era, when India was visiting for its independence in the 1940s. Starring Kangana Ranaut, Saif Ali Khan and Shahid Kapoor, the film has been highly praised by many celebrities before its release. Not only this, celebrities have also compared the film to Hollywood. The film is produced by Sajid Nadiadwala and Viacom-18 Motion Pictures under Nadiadwala Grandson Entertainment. Let us tell you that a copyright case has been filed against this film before the release of the film. The role of Julia played by Kangana in 'Rangoon' is based on the real life of Australian stunt actress Mackie, who is known as Fearless Nadia. Kangana has also said about the story of the film in a fictional and fictional way.",Film Friday: Rangoon to release in theatres today
"At present, the Rannotsav is going on in Kutch and tourists from all over the country and the world are enjoying the Rannotsav. Security agencies have been alerted after getting information about drone shooting by tourists. BSF has launched an investigation.","Security agencies on alert after drone sighting in Kutch, probe ordered"
"Bollywood actress Kiara Advani, who shot to fame after the release of her film Kabir Singh and then her film Good News with Akshay, also got a good response. Recently, Kiara Advani Topless did a topless photoshoot for noted film photographer Dabboo Ratnani's calendar. (Dabboo Ratnani Calendar 2020).","Kiara Advani goes topless for calendar, but people dressed up"
"Jhanvi Kapoor is currently busy building her career in Bollywood. Jhanvi has done 4 films so far and she is becoming a great actress with each film. But with this, Jhanvi's whole plan is also ready for her wedding. Yes, recently Jhanvi has revealed the whole plan of her wedding. Jhanvi has made all the preparations from the bachelorette party to the wedding. Jhanvi says that she wants a simple and beautiful wedding which will take place in 2 days. Jhanvi in an interview to a magazine said that she wants her bachelorette party to be held in Capri, in Yach and Tirupati. Her mehendi and music ceremony to be held in Mayalpur. Jhanvi also said that she has no excitement about the reception. Jhanvi said, Is it necessary about the reception? Otherwise, I decided to leave the reception? I decided to go out of the bus.",Janhvi Kapoor opens up about her wedding plans
Rajkot: The government has decided to provide free food grains to ration card holders so that people do not get disturbed and the poor get adequate food grains during the 21-day nationwide lockdown.,Rajkot: Ex-MLA and Leader of Opposition of Municipal Corporation arrested amid lockdown
